FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module Description,Module Address,Slat Address,Pin Address,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
FIRING_DATA_ROW,,101.165,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,5,,10002,,,,,,,
FIRING_DATA_ROW,,153.556,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,6,,10002,,,,,,,
FIRING_DATA_ROW,,153.556,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,7,,10002,,,,,,,
FIRING_DATA_ROW,,153.556,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,6,,10002,,,,,,,
FIRING_DATA_ROW,,153.556,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,7,,10002,,,,,,,
FIRING_DATA_ROW,,156.128,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,8,,10002,,,,,,,
FIRING_DATA_ROW,,156.128,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,9,,10002,,,,,,,
FIRING_DATA_ROW,,156.128,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,8,,10002,,,,,,,
FIRING_DATA_ROW,,156.128,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,9,,10002,,,,,,,
FIRING_DATA_ROW,,368.13,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,10,,10002,,,,,,,
FIRING_DATA_ROW,,369.059,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,11,,10002,,,,,,,
FIRING_DATA_ROW,,371.844,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,10,,10002,,,,,,,
FIRING_DATA_ROW,,372.773,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,11,,10002,,,,,,,
FIRING_DATA_ROW,,373.701,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,12,,10002,,,,,,,
FIRING_DATA_ROW,,374.63,1,1.59,21.53 0.0 -32.22,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2x8 B,Crackling Mine w/ Tail,,3,5,13,,10002,,,,,,,
FIRING_DATA_ROW,,369.987,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,12,,10002,,,,,,,
FIRING_DATA_ROW,,370.916,1,1.59,-27.44 0.0 -34.23,,,0,0,Crackling Mine w/ Tail,"6""",Mines,,2X8 A,Crackling Mine w/ Tail,,1,5,13,,10002,,,,,,,
FIRING_DATA_ROW,,1016.902,1,40,-179.0 0.0 -12.0,,,0,0,12 Shot Brocade Crown Cake,"3""",Cakes,,BOARD 0,40s 12 Shot Brocade Crown Cake (1 Row),,0,0,2,,10008,,,,,,,
FIRING_DATA_ROW,,1016.902,1,40,171.0 0.0 -12.0,,,0,0,12 Shot Brocade Crown Cake,"3""",Cakes,,BOARD 14,40s 12 Shot Brocade Crown Cake (1 Row),,4,2,6,,10008,,,,,,,
FIRING_DATA_ROW,,264.861,1,46,-29.0 0.0 -12.0,,,0,0,42 Shot Palm To Popcorn Crackle Cake,"3""",Cakes,,BOARD 6,46s 42 Shot Palm To Popcorn Crackle Cake (7 Rows),,2,0,4,,10013 One Minute Ride,,,,,,,
FIRING_DATA_ROW,,264.861,1,46,21.0 0.0 -12.0,,,0,0,42 Shot Palm To Popcorn Crackle Cake,"3""",Cakes,,BOARD 8,46s 42 Shot Palm To Popcorn Crackle Cake (7 Rows),,2,2,15,,10013 One Minute Ride,,,,,,,
FIRING_DATA_ROW,,344.716,1,13,-104.0 0.0 -12.0,,,0,3.02,30 Shot Varg Dahlia Cake,"3""",Cakes,,BOARD 3,13s 30 Shot Variegated Dahlia Cake Z Shape (6 Rows),,1,0,3,,10013 Pyro Heaven,,,,,,,
FIRING_DATA_ROW,,344.716,1,13,96.0 0.0 -12.0,,,0,3.02,30 Shot Varg Dahlia Cake,"3""",Cakes,,BOARD 11,13s 30 Shot Variegated Dahlia Cake Z Shape (6 Rows),,3,2,8,,10013 Pyro Heaven,,,,,,,
FIRING_DATA_ROW,,675.12,1,1.61,-184.13 0.0 -35.64,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-45,Comet A,Silver Comet w/ Red Mine,,0,3,0,,10014,,,,,,,
FIRING_DATA_ROW,,675.37,1,1.61,-184.13 0.0 -35.64,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-30,Comet A,Silver Comet w/ Red Mine,,0,3,1,,10014,,,,,,,
FIRING_DATA_ROW,,675.62,1,1.61,-184.13 0.0 -35.64,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-15,Comet A,Silver Comet w/ Red Mine,,0,3,2,,10014,,,,,,,
FIRING_DATA_ROW,,675.87,1,1.61,-184.13 0.0 -35.64,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,,Comet A,Silver Comet w/ Red Mine,,0,3,3,,10014,,,,,,,
FIRING_DATA_ROW,,676.12,1,1.61,-184.13 0.0 -35.64,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,15,Comet A,Silver Comet w/ Red Mine,,0,3,4,,10014,,,,,,,
FIRING_DATA_ROW,,676.37,1,1.61,-184.13 0.0 -35.64,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,30,Comet A,Silver Comet w/ Red Mine,,0,3,5,,10014,,,,,,,
FIRING_DATA_ROW,,676.62,1,1.61,-184.13 0.0 -35.64,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,45,Comet A,Silver Comet w/ Red Mine,,0,3,6,,10014,,,,,,,
FIRING_DATA_ROW,,679.799,1,1.61,178.85 0.0 -32.92,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-45,Comet E,Silver Comet w/ Red Mine,,4,4,9,,10014,,,,,,,
FIRING_DATA_ROW,,680.049,1,1.61,178.85 0.0 -32.92,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-30,Comet E,Silver Comet w/ Red Mine,,4,4,10,,10014,,,,,,,
FIRING_DATA_ROW,,680.299,1,1.61,178.85 0.0 -32.92,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-15,Comet E,Silver Comet w/ Red Mine,,4,4,11,,10014,,,,,,,
FIRING_DATA_ROW,,680.549,1,1.61,178.85 0.0 -32.92,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,,Comet E,Silver Comet w/ Red Mine,,4,4,12,,10014,,,,,,,
FIRING_DATA_ROW,,680.799,1,1.61,178.85 0.0 -32.92,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,15,Comet E,Silver Comet w/ Red Mine,,4,4,13,,10014,,,,,,,
FIRING_DATA_ROW,,681.049,1,1.61,178.85 0.0 -32.92,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,30,Comet E,Silver Comet w/ Red Mine,,4,4,14,,10014,,,,,,,
FIRING_DATA_ROW,,681.299,1,1.61,178.85 0.0 -32.92,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,45,Comet E,Silver Comet w/ Red Mine,,4,4,15,,10014,,,,,,,
FIRING_DATA_ROW,,677.298,1,1.61,-2.45 0.0 -32.5,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-45,Comet C,Silver Comet w/ Red Mine,,2,4,9,,10014,,,,,,,
FIRING_DATA_ROW,,677.548,1,1.61,-2.45 0.0 -32.5,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-30,Comet C,Silver Comet w/ Red Mine,,2,4,10,,10014,,,,,,,
FIRING_DATA_ROW,,677.798,1,1.61,-2.45 0.0 -32.5,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,-15,Comet C,Silver Comet w/ Red Mine,,2,4,11,,10014,,,,,,,
FIRING_DATA_ROW,,678.048,1,1.61,-2.45 0.0 -32.5,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,,Comet C,Silver Comet w/ Red Mine,,2,4,12,,10014,,,,,,,
FIRING_DATA_ROW,,678.298,1,1.61,-2.45 0.0 -32.5,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,15,Comet C,Silver Comet w/ Red Mine,,2,4,13,,10014,,,,,,,
FIRING_DATA_ROW,,678.548,1,1.61,-2.45 0.0 -32.5,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,30,Comet C,Silver Comet w/ Red Mine,,2,4,14,,10014,,,,,,,
FIRING_DATA_ROW,,678.798,1,1.61,-2.45 0.0 -32.5,,,0,0,Silver Comet w/ Red Mine,"3""",Comets,45,Comet C,Silver Comet w/ Red Mine,,2,4,15,,10014,,,,,,,
FIRING_DATA_ROW,,609.855,1,22.75,-179.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 0,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,0,0,3,,10015,,,,,,,
FIRING_DATA_ROW,,610.212,1,22.75,-129.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 2,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,0,2,7,,10015,,,,,,,
FIRING_DATA_ROW,,610.569,1,22.75,-79.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 4,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,1,1,2,,10015,,,,,,,
FIRING_DATA_ROW,,610.926,1,22.75,-29.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 6,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,2,0,9,,10015,,,,,,,
FIRING_DATA_ROW,,611.284,1,22.75,21.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 8,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,2,2,6,,10015,,,,,,,
FIRING_DATA_ROW,,611.641,1,22.75,71.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 10,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,3,1,2,,10015,,,,,,,
FIRING_DATA_ROW,,611.998,1,22.75,121.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 12,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,4,0,3,,10015,,,,,,,
FIRING_DATA_ROW,,612.355,1,22.75,171.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 14,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,4,2,7,,10015,,,,,,,
FIRING_DATA_ROW,,1073.402,1,22.75,-179.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 0,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,0,0,5,,10015,,,,,,,
FIRING_DATA_ROW,,1073.652,1,22.75,71.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 10,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,3,1,3,,10015,,,,,,,
FIRING_DATA_ROW,,1073.902,1,22.75,-129.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 2,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,0,2,12,,10015,,,,,,,
FIRING_DATA_ROW,,1074.152,1,22.75,-29.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 6,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,2,0,14,,10015,,,,,,,
FIRING_DATA_ROW,,1074.652,1,22.75,21.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 8,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,2,2,13,,10015,,,,,,,
FIRING_DATA_ROW,,1074.902,1,22.75,171.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 14,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,4,2,10,,10015,,,,,,,
FIRING_DATA_ROW,,1075.152,1,22.75,121.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 12,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,4,0,11,,10015,,,,,,,
FIRING_DATA_ROW,,1075.402,1,22.75,-79.0 0.0 -12.0,,,0,0,12 Shot Gold Wave Comet Cake,"3""",Cakes,,BOARD 4,22.75s 12 Shot Gold Wave Comet Cake (1 Row),,1,1,8,,10015,,,,,,,
FIRING_DATA_ROW,,1311.757,1,40,-54.0 0.0 -12.0,,,0,0,25 Shot Z Shape Silver Strobing Waterfall Cake,"3""",Cakes,,BOARD 5,40s 25 Shot Z Shape Silver Strobing Waterfall Cake (5 Rows),csv_8ch,1,2,8,,10017,,,,,,,
FIRING_DATA_ROW,,1311.757,1,40,46.0 0.0 -12.0,,,0,0,25 Shot Z Shape Silver Strobing Waterfall Cake,"3""",Cakes,,BOARD 9,40s 25 Shot Z Shape Silver Strobing Waterfall Cake (5 Rows),csv_8ch,3,0,8,,10017,,,,,,,
FIRING_DATA_ROW,,2029.409,1,1.84,163.28 0.0 -33.9,,,0,3.02,Comet Shell,"3""",Shells,,Finale B,Gold Palm Shell,,3,6,2,,10019,,,,,,,
FIRING_DATA_ROW,,417.063,1,32,71.0 0.0 -12.0,,,0,3.02,12 Shot Pink Dahlia Cake,"3""",Cakes,,BOARD 10,32s 12 Shot Pink Dahlia Cake (1 Row),,3,1,12,,10020,,,,,,,
FIRING_DATA_ROW,,415.816,1,32,-79.0 0.0 -12.0,,,0,3.02,12 Shot Pink Dahlia Cake,"3""",Cakes,,BOARD 4,32s 12 Shot Pink Dahlia Cake (1 Row),,1,1,14,,10020,,,,,,,
FIRING_DATA_ROW,,418.603,1,1.7,-104.0 0.0 -12.0,,,0,3.02,,"3""",Cakes,,BOARD 3,1.7s 12 Shot Gold Palm Cake (1 Row),,1,0,6,,10029 #403 FIX PREFIRE,,,,,,,
FIRING_DATA_ROW,,418.603,1,1.7,96.0 0.0 -12.0,,,0,3.02,,"3""",Cakes,,BOARD 11,1.7s 12 Shot Gold Palm Cake (1 Row),,3,2,14,,10029 #403 FIX PREFIRE,,,,,,,
FIRING_DATA_ROW,,380.684,1,40.5,-79.0 0.0 -12.0,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,BOARD 4,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),,1,1,9,,10046,,,,,,,
FIRING_DATA_ROW,,380.684,1,40.5,71.0 0.0 -12.0,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,BOARD 10,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),,3,1,4,,10046,,,,,,,
FIRING_DATA_ROW,,516.42,1,4.22,121.0 0.0 -12.0,,,0,0,300 Shot Varg Cake Z Shape,"3""",Cakes,,BOARD 12,4.22s 300 Shot Variegated Cake Z Shape (20 Rows),,4,0,1,,10049,,,,,,,
FIRING_DATA_ROW,,516.42,1,4.22,-129.0 0.0 -12.0,,,0,0,300 Shot Varg Cake Z Shape,"3""",Cakes,,BOARD 2,4.22s 300 Shot Variegated Cake Z Shape (20 Rows),,0,2,2,,10049,,,,,,,
FIRING_DATA_ROW,,8.484,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,5,2,,10050,,,,,,,
FIRING_DATA_ROW,,8.484,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,5,4,,10050,,,,,,,
FIRING_DATA_ROW,,10.251,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,5,3,,10050,,,,,,,
FIRING_DATA_ROW,,10.251,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,5,5,,10050,,,,,,,
FIRING_DATA_ROW,,99.934,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,5,6,,10050,,,,,,,
FIRING_DATA_ROW,,100.448,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,5,4,,10050,,,,,,,
FIRING_DATA_ROW,,100.448,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,5,7,,10050,,,,,,,
FIRING_DATA_ROW,,0.639,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,5,7,,10050,,,,,,,
FIRING_DATA_ROW,,0.639,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,5,8,,10050,,,,,,,
FIRING_DATA_ROW,,13.282,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,5,8,,10050,,,,,,,
FIRING_DATA_ROW,,13.282,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,5,9,,10050,,,,,,,
FIRING_DATA_ROW,,0,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,0,,10050,,,,,,,
FIRING_DATA_ROW,,0,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,0,,10050,,,,,,,
FIRING_DATA_ROW,,151.088,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,1,,10050,,,,,,,
FIRING_DATA_ROW,,150.517,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,2,,10050,,,,,,,
FIRING_DATA_ROW,,149.945,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,3,,10050,,,,,,,
FIRING_DATA_ROW,,149.374,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,4,,10050,,,,,,,
FIRING_DATA_ROW,,148.802,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,5,,10050,,,,,,,
FIRING_DATA_ROW,,148.231,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,6,,10050,,,,,,,
FIRING_DATA_ROW,,151.66,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,7,,10050,,,,,,,
FIRING_DATA_ROW,,152.231,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,8,,10050,,,,,,,
FIRING_DATA_ROW,,148.231,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,1,,10050,,,,,,,
FIRING_DATA_ROW,,148.802,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,2,,10050,,,,,,,
FIRING_DATA_ROW,,149.374,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,3,,10050,,,,,,,
FIRING_DATA_ROW,,149.945,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,4,,10050,,,,,,,
FIRING_DATA_ROW,,150.517,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,5,,10050,,,,,,,
FIRING_DATA_ROW,,151.088,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,6,,10050,,,,,,,
FIRING_DATA_ROW,,151.66,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,7,,10050,,,,,,,
FIRING_DATA_ROW,,152.231,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,8,,10050,,,,,,,
FIRING_DATA_ROW,,97.414,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,4,6,11,,10050,,,,,,,
FIRING_DATA_ROW,,99.934,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,4,6,12,,10050,,,,,,,
FIRING_DATA_ROW,,152.758,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,11,,10050,,,,,,,
FIRING_DATA_ROW,,152.758,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,13,,10050,,,,,,,
FIRING_DATA_ROW,,104.285,1,1.53,-153.28 0.0 -35.78,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 A,Red White & Blue Glittering Peony,,0,6,12,,10050,,,,,,,
FIRING_DATA_ROW,,104.285,1,1.53,145.83 0.0 -33.34,,,0,3.02,Red White & Blue Glittering Peony,"3""",Shells,,4x8 B,Red White & Blue Glittering Peony,,4,6,15,,10050,,,,,,,
